,AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,Class
776,70415,1104.855,443.4148,206.0621,0.8855,299.4247,0.9654,72936,0.8029,2.1518,0.7249,0.6753,0.0063,0.0029,0.456,0.9812,Kirmizi_Pistachio
777,106331,1762.915,472.479,302.2268,0.7687,367.9468,0.928,114584,0.7207,1.5633,0.4299,0.7788,0.0044,0.0028,0.6065,0.9481,Siit_Pistachio
778,86122,1221.968,484.0731,228.6191,0.8814,331.1404,0.9761,88229,0.731,2.1174,0.7248,0.6841,0.0056,0.0027,0.468,0.9908,Kirmizi_Pistachio
779,89600,1174.7889,426.1458,269.4873,0.7747,337.7607,0.9796,91468,0.7623,1.5813,0.8158,0.7926,0.0048,0.003,0.6282,0.9934,Siit_Pistachio
780,106671,2690.425,488.8751,300.2508,0.7892,368.5346,0.918,116199,0.7273,1.6282,0.1852,0.7538,0.0046,0.0028,0.5683,0.9253,Siit_Pistachio
781,79846,1376.293,472.9795,218.9997,0.8863,318.8465,0.9537,83726,0.7815,2.1597,0.5297,0.6741,0.0059,0.0027,0.4544,0.9815,Siit_Pistachio
782,78625,1400.431,447.7321,229.513,0.8586,316.3992,0.9528,82517,0.742,1.9508,0.5038,0.7067,0.0057,0.0029,0.4994,0.9742,Kirmizi_Pistachio
783,67869,1748.365,403.0282,242.8356,0.7981,293.9617,0.8821,76939,0.6773,1.6597,0.279,0.7294,0.0059,0.0036,0.532,0.8829,Siit_Pistachio
784,69805,1110.311,445.9509,204.7685,0.8883,298.1249,0.9464,73757,0.6956,2.1778,0.7116,0.6685,0.0064,0.0029,0.4469,0.9733,Kirmizi_Pistachio
785,73406,1149.161,432.67,218.6794,0.8629,305.7179,0.9714,75571,0.7501,1.9786,0.6985,0.7066,0.0059,0.003,0.4993,0.9878,Kirmizi_Pistachio
786,83887,1620.59,475.0419,229.4368,0.8756,326.8153,0.9355,89668,0.7118,2.0705,0.4014,0.688,0.0057,0.0027,0.4733,0.98,Kirmizi_Pistachio
787,124008,2581.25,535.6422,307.1895,0.8192,397.3561,0.9361,132478,0.6855,1.7437,0.2339,0.7418,0.0043,0.0025,0.5503,0.9596,Siit_Pistachio
788,58424,1753.005,397.4376,192.0517,0.8755,272.7412,0.9236,63260,0.6785,2.0694,0.2389,0.6862,0.0068,0.0033,0.4709,0.9746,Kirmizi_Pistachio
789,80000,2102.4089,466.7391,229.6808,0.8705,319.1538,0.9286,86153,0.7386,2.0321,0.2274,0.6838,0.0058,0.0029,0.4676,0.9502,Kirmizi_Pistachio
790,83470,1263.499,418.3139,255.6985,0.7914,326.002,0.9709,85972,0.6916,1.636,0.657,0.7793,0.005,0.0031,0.6073,0.9936,Siit_Pistachio
791,70339,2256.5071,440.0393,224.3003,0.8603,299.2631,0.8635,81461,0.6115,1.9618,0.1736,0.6801,0.0063,0.0032,0.4625,0.9074,Kirmizi_Pistachio
792,88447,1436.5551,497.9858,231.0954,0.8858,335.5804,0.9609,92045,0.7658,2.1549,0.5386,0.6739,0.0056,0.0026,0.4541,0.9786,Kirmizi_Pistachio
793,71743,1100.9399,441.3444,219.4393,0.8676,302.235,0.9229,77735,0.7228,2.0112,0.7438,0.6848,0.0062,0.0031,0.469,0.9432,Kirmizi_Pistachio
794,50945,1508.8781,363.929,197.0256,0.8408,254.6864,0.8751,58217,0.6403,1.8471,0.2812,0.6998,0.0071,0.0039,0.4898,0.9046,Kirmizi_Pistachio
795,59527,1044.668,385.8158,202.828,0.8507,275.3037,0.9436,63084,0.7506,1.9022,0.6854,0.7136,0.0065,0.0034,0.5092,0.9685,Kirmizi_Pistachio
796,73139,1852.666,419.584,237.5267,0.8243,305.1614,0.8891,82258,0.6828,1.7665,0.2678,0.7273,0.0057,0.0032,0.529,0.9344,Kirmizi_Pistachio
797,74642,1260.9821,446.3433,217.876,0.8728,308.2809,0.9575,77954,0.7183,2.0486,0.5899,0.6907,0.006,0.0029,0.477,0.9773,Kirmizi_Pistachio
798,68598,1468.615,452.2153,197.6196,0.8995,295.5363,0.9551,71824,0.6435,2.2883,0.3997,0.6535,0.0066,0.0029,0.4271,0.9773,Kirmizi_Pistachio
799,85324,1188.8781,451.2238,249.8533,0.8327,329.6026,0.9449,90301,0.751,1.806,0.7586,0.7305,0.0053,0.0029,0.5336,0.9636,Kirmizi_Pistachio
800,84675,1475.323,398.7496,275.5073,0.7229,328.3467,0.9486,89265,0.7252,1.4473,0.4889,0.8234,0.0047,0.0033,0.6781,0.9814,Siit_Pistachio
801,76142,1137.075,432.4098,238.5231,0.8341,311.3631,0.9335,81566,0.7095,1.8129,0.74,0.7201,0.0057,0.0031,0.5185,0.94,Kirmizi_Pistachio
802,94284,1259.272,471.0289,261.5996,0.8316,346.4767,0.9543,98795,0.7608,1.8006,0.7472,0.7356,0.005,0.0028,0.5411,0.9742,Siit_Pistachio
803,84846,1140.067,449.3629,241.3961,0.8435,328.6781,0.9898,85723,0.7474,1.8615,0.8203,0.7314,0.0053,0.0028,0.535,0.9959,Siit_Pistachio
804,61725,1387.943,432.0616,194.6882,0.8927,280.3404,0.9016,68459,0.671,2.2192,0.4027,0.6488,0.007,0.0032,0.421,0.9343,Kirmizi_Pistachio
805,85557,1322.328,461.257,238.683,0.8557,330.0524,0.9754,87718,0.6554,1.9325,0.6149,0.7155,0.0054,0.0028,0.512,0.9895,Siit_Pistachio
806,71661,1294.119,453.5826,221.3619,0.8728,302.0623,0.8917,80363,0.6464,2.0491,0.5377,0.6659,0.0063,0.0031,0.4435,0.9087,Kirmizi_Pistachio
807,91355,1671.0341,445.8169,272.9956,0.7906,341.0525,0.9265,98606,0.6968,1.6331,0.4111,0.765,0.0049,0.003,0.5852,0.9557,Siit_Pistachio
808,86132,1156.824,434.5433,255.4709,0.8089,331.1596,0.978,88066,0.7226,1.701,0.8088,0.7621,0.005,0.003,0.5808,0.9879,Siit_Pistachio
809,76974,1247.9969,465.7671,215.4544,0.8866,313.0596,0.953,80767,0.7571,2.1618,0.6211,0.6721,0.0061,0.0028,0.4518,0.9766,Kirmizi_Pistachio
810,70589,1126.478,443.9264,207.7016,0.8838,299.7944,0.9765,72288,0.693,2.1373,0.699,0.6753,0.0063,0.0029,0.4561,0.9748,Kirmizi_Pistachio
811,76916,1865.749,450.5109,232.7153,0.8563,312.9417,0.9064,84858,0.7218,1.9359,0.2777,0.6946,0.0059,0.003,0.4825,0.9341,Kirmizi_Pistachio
812,70101,1939.408,361.6817,286.6979,0.6096,298.7564,0.8684,80725,0.6737,1.2615,0.2342,0.826,0.0052,0.0041,0.6823,0.8608,Siit_Pistachio
813,85339,1171.864,464.4794,238.4701,0.8581,329.6316,0.9626,88654,0.7632,1.9477,0.7809,0.7097,0.0054,0.0028,0.5036,0.981,Siit_Pistachio
814,70959,1185.301,411.6615,224.4651,0.8383,300.5791,0.958,74073,0.7419,1.834,0.6347,0.7302,0.0058,0.0032,0.5331,0.9778,Kirmizi_Pistachio
815,98246,1249.858,495.2744,262.6487,0.8478,353.6816,0.9354,105029,0.6794,1.8857,0.7903,0.7141,0.005,0.0027,0.51,0.9616,Siit_Pistachio
816,80294,1813.2939,427.0723,255.795,0.8008,319.7397,0.9211,87174,0.7062,1.6696,0.3069,0.7487,0.0053,0.0032,0.5605,0.9358,Siit_Pistachio
817,86398,1205.1851,492.846,228.7165,0.8858,331.6705,0.983,87888,0.7272,2.1548,0.7475,0.673,0.0057,0.0026,0.4529,0.9759,Kirmizi_Pistachio
818,79291,1258.225,471.6915,217.6988,0.8871,317.7364,0.9661,82073,0.7873,2.1667,0.6294,0.6736,0.0059,0.0027,0.4538,0.9832,Kirmizi_Pistachio
819,81377,1256.673,488.9931,231.5746,0.8808,321.8888,0.9037,90047,0.7368,2.1116,0.6475,0.6583,0.006,0.0028,0.4333,0.915,Kirmizi_Pistachio
820,86591,1244.09,473.9036,238.4917,0.8641,332.0408,0.9581,90376,0.6263,1.9871,0.703,0.7007,0.0055,0.0028,0.4909,0.9755,Kirmizi_Pistachio
821,91873,1558.576,467.4126,260.2372,0.8307,342.018,0.9446,97257,0.7327,1.7961,0.4753,0.7317,0.0051,0.0028,0.5354,0.9617,Kirmizi_Pistachio
822,76977,1253.113,453.2456,221.6234,0.8723,313.0657,0.967,79600,0.7437,2.0451,0.616,0.6907,0.0059,0.0029,0.4771,0.9757,Kirmizi_Pistachio
823,82517,1370.949,469.2751,228.7756,0.8731,324.1356,0.9557,86344,0.7855,2.0512,0.5517,0.6907,0.0057,0.0028,0.4771,0.9786,Kirmizi_Pistachio
824,60644,1234.6281,414.7089,191.0416,0.8876,277.8747,0.9522,63686,0.6301,2.1708,0.4999,0.67,0.0068,0.0032,0.449,0.9746,Kirmizi_Pistachio
825,75586,1062.678,418.0323,231.1406,0.8332,310.2242,0.9911,76261,0.7593,1.8086,0.8411,0.7421,0.0055,0.0031,0.5507,0.996,Siit_Pistachio
826,77260,1116.042,440.7751,228.3477,0.8553,313.6407,0.964,80147,0.746,1.9303,0.7795,0.7116,0.0057,0.003,0.5063,0.9774,Siit_Pistachio
827,92485,1231.2729,462.5623,262.0046,0.8241,343.1553,0.9592,96416,0.7486,1.7655,0.7666,0.7419,0.005,0.0028,0.5504,0.9716,Siit_Pistachio
828,77567,1682.111,449.2916,229.4644,0.8597,314.2632,0.9321,83221,0.7396,1.958,0.3445,0.6995,0.0058,0.003,0.4892,0.958,Kirmizi_Pistachio
829,86335,1204.7581,474.8975,233.5128,0.8708,331.5496,0.9882,87363,0.751,2.0337,0.7475,0.6981,0.0055,0.0027,0.4874,0.9913,Kirmizi_Pistachio
830,70612,1084.694,425.2703,216.6222,0.8605,299.8433,0.9783,72181,0.7603,1.9632,0.7542,0.7051,0.006,0.0031,0.4971,0.9759,Kirmizi_Pistachio
831,78114,1135.542,439.8717,227.3448,0.8561,315.3694,0.9892,78967,0.7619,1.9348,0.7613,0.717,0.0056,0.0029,0.514,0.9946,Siit_Pistachio
832,83695,1170.823,440.6797,245.7643,0.83,326.4411,0.9726,86055,0.7449,1.7931,0.7672,0.7408,0.0053,0.0029,0.5487,0.9839,Siit_Pistachio
833,89053,1369.9399,452.9923,267.7312,0.8067,336.7281,0.9194,96863,0.7175,1.692,0.5963,0.7433,0.0051,0.003,0.5526,0.9349,Siit_Pistachio
834,79758,1142.656,431.2731,248.4844,0.8173,318.6707,0.9332,85467,0.7218,1.7356,0.7676,0.7389,0.0054,0.0031,0.546,0.9476,Siit_Pistachio
835,84798,1201.7889,450.0886,242.7429,0.8421,328.5851,0.9868,85929,0.7263,1.8542,0.7378,0.73,0.0053,0.0029,0.533,0.9882,Siit_Pistachio
836,87848,1253.166,515.1892,226.3247,0.8983,334.4421,0.9349,93961,0.7688,2.2763,0.703,0.6492,0.0059,0.0026,0.4214,0.9593,Kirmizi_Pistachio
837,79797,1234.702,477.1937,215.0855,0.8927,318.7486,0.9729,82021,0.7636,2.2186,0.6578,0.668,0.006,0.0027,0.4462,0.9899,Kirmizi_Pistachio
838,54690,1713.098,388.9572,263.762,0.7349,263.8816,0.713,76702,0.5521,1.4747,0.2342,0.6784,0.0071,0.0048,0.4603,0.6787,Kirmizi_Pistachio
839,84641,1200.059,444.7483,248.1673,0.8298,328.2808,0.9718,87099,0.7436,1.7921,0.7386,0.7381,0.0053,0.0029,0.5448,0.9764,Kirmizi_Pistachio
840,66035,2038.506,435.733,207.4999,0.8793,289.9627,0.8606,76729,0.6566,2.0999,0.1997,0.6655,0.0066,0.0031,0.4428,0.9299,Kirmizi_Pistachio
841,77550,1187.7581,480.5404,218.5406,0.8906,314.2288,0.9099,85226,0.7398,2.1989,0.6908,0.6539,0.0062,0.0028,0.4276,0.9402,Kirmizi_Pistachio
842,96371,1894.3409,433.1599,298.551,0.7245,350.2904,0.9201,104738,0.7485,1.4509,0.3375,0.8087,0.0045,0.0031,0.654,0.9488,Siit_Pistachio
843,72581,1884.7,430.123,229.6598,0.8455,303.9951,0.9351,77622,0.7234,1.8729,0.2568,0.7068,0.0059,0.0032,0.4995,0.9355,Siit_Pistachio
844,79751,1225.2321,435.9229,252.2505,0.8156,318.6568,0.9121,87436,0.6713,1.7281,0.6676,0.731,0.0055,0.0032,0.5344,0.9234,Siit_Pistachio
845,71407,1176.4659,443.3218,211.6084,0.8787,301.5265,0.9437,75664,0.7116,2.095,0.6483,0.6802,0.0062,0.003,0.4626,0.9692,Kirmizi_Pistachio
846,93649,1274.8199,461.1611,260.8926,0.8246,345.308,0.9849,95085,0.7754,1.7676,0.7241,0.7488,0.0049,0.0028,0.5607,0.9911,Siit_Pistachio
847,89168,1332.229,504.1752,230.6764,0.8892,336.9454,0.9708,91854,0.7519,2.1856,0.6313,0.6683,0.0057,0.0026,0.4466,0.9762,Kirmizi_Pistachio
848,32560,2553.478,427.7586,156.2078,0.9309,203.6091,0.588,55371,0.4272,2.7384,0.0628,0.476,0.0131,0.0048,0.2266,0.6204,Kirmizi_Pistachio
849,74976,1644.701,441.2925,232.1343,0.8505,308.9699,0.9319,80456,0.7061,1.901,0.3483,0.7001,0.0059,0.0031,0.4902,0.9319,Kirmizi_Pistachio
850,99320,1427.223,491.8833,260.1354,0.8487,355.6096,0.9688,102517,0.7763,1.8909,0.6127,0.723,0.005,0.0026,0.5227,0.9883,Siit_Pistachio
851,69962,1340.625,456.9591,200.8657,0.8982,298.46,0.944,74109,0.7292,2.2749,0.4892,0.6531,0.0065,0.0029,0.4266,0.9705,Kirmizi_Pistachio
852,91757,1273.413,503.7521,233.023,0.8866,341.8021,0.9846,93193,0.7722,2.1618,0.7111,0.6785,0.0055,0.0025,0.4604,0.9953,Kirmizi_Pistachio
853,74511,1180.35,485.0927,201.3102,0.9098,308.0103,0.9628,77389,0.6244,2.4097,0.6721,0.635,0.0065,0.0027,0.4032,0.9715,Kirmizi_Pistachio
854,81075,1211.976,493.3022,215.0037,0.9,321.291,0.9559,84819,0.6858,2.2944,0.6936,0.6513,0.0061,0.0027,0.4242,0.9733,Kirmizi_Pistachio
855,79086,1834.312,456.2731,235.5962,0.8564,317.3254,0.9353,84555,0.7253,1.9367,0.2954,0.6955,0.0058,0.003,0.4837,0.9367,Kirmizi_Pistachio
856,78877,1146.632,451.318,226.8393,0.8645,316.9059,0.9699,81322,0.7539,1.9896,0.7539,0.7022,0.0057,0.0029,0.4931,0.981,Kirmizi_Pistachio
857,62238,1814.608,405.7151,205.6124,0.8621,281.5029,0.8895,69971,0.6034,1.9732,0.2375,0.6938,0.0065,0.0033,0.4814,0.9499,Kirmizi_Pistachio
858,72594,1199.269,438.1911,213.6348,0.8731,304.0223,0.9703,74818,0.789,2.0511,0.6343,0.6938,0.006,0.0029,0.4814,0.9874,Kirmizi_Pistachio
859,72583,2193.4529,492.056,207.8907,0.9064,303.9993,0.8653,83879,0.6993,2.3669,0.1896,0.6178,0.0068,0.0029,0.3817,0.9034,Kirmizi_Pistachio
860,73198,1166.658,450.2952,232.6949,0.8561,305.2844,0.8942,81857,0.6921,1.9351,0.6758,0.678,0.0062,0.0032,0.4596,0.8895,Siit_Pistachio
861,80537,1228.804,497.9373,208.0863,0.9085,320.2232,0.9832,81910,0.7437,2.3929,0.6703,0.6431,0.0062,0.0026,0.4136,0.9897,Kirmizi_Pistachio
862,91606,2006.193,471.2054,277.9047,0.8076,341.5207,0.9053,101185,0.6554,1.6956,0.286,0.7248,0.0051,0.003,0.5253,0.8907,Siit_Pistachio
863,96036,1277.475,454.4213,278.2118,0.7907,349.681,0.9438,101753,0.7503,1.6334,0.7395,0.7695,0.0047,0.0029,0.5921,0.9672,Siit_Pistachio
864,71991,1429.066,453.819,211.9316,0.8843,302.757,0.929,77489,0.6628,2.1413,0.443,0.6671,0.0063,0.0029,0.4451,0.953,Kirmizi_Pistachio
865,87872,1373.194,504.3922,225.4397,0.8946,334.4878,0.9629,91261,0.677,2.2374,0.5856,0.6632,0.0057,0.0026,0.4398,0.9839,Kirmizi_Pistachio
866,83932,1823.864,490.0058,229.5951,0.8834,326.903,0.9376,89514,0.7732,2.1342,0.3171,0.6671,0.0058,0.0027,0.4451,0.9499,Kirmizi_Pistachio
867,67458,1792.79,418.4832,228.1802,0.8383,293.0703,0.8805,76613,0.6471,1.834,0.2637,0.7003,0.0062,0.0034,0.4904,0.8995,Kirmizi_Pistachio
868,62484,1103.246,420.0703,200.3891,0.8789,282.0587,0.9228,67708,0.6376,2.0963,0.6451,0.6715,0.0067,0.0032,0.4509,0.9451,Kirmizi_Pistachio
869,78579,1162.452,451.8687,226.4848,0.8653,316.3066,0.9749,80602,0.7796,1.9951,0.7307,0.7,0.0058,0.0029,0.49,0.9776,Kirmizi_Pistachio
870,87941,1180.718,423.2647,269.7154,0.7707,334.6191,0.9653,91103,0.741,1.5693,0.7927,0.7906,0.0048,0.0031,0.625,0.9808,Siit_Pistachio
871,82745,1205.8571,479.0735,223.2439,0.8848,324.5831,0.9755,84825,0.6889,2.146,0.7151,0.6775,0.0058,0.0027,0.459,0.9851,Kirmizi_Pistachio
872,72460,1187.1949,443.7118,215.1141,0.8746,303.7416,0.9519,76124,0.7555,2.0627,0.646,0.6845,0.0061,0.003,0.4686,0.9666,Kirmizi_Pistachio
873,92918,1398.022,452.122,263.2379,0.813,343.9577,0.9807,94745,0.7565,1.7175,0.5974,0.7608,0.0049,0.0028,0.5788,0.994,Siit_Pistachio
874,72422,1426.098,442.7084,216.5958,0.8721,303.6619,0.9328,77639,0.7058,2.0439,0.4475,0.6859,0.0061,0.003,0.4705,0.9616,Kirmizi_Pistachio
875,80792,1166.574,449.6163,230.3301,0.8588,320.7297,0.9811,82352,0.7544,1.9521,0.746,0.7133,0.0056,0.0029,0.5089,0.9933,Siit_Pistachio
876,93975,1313.674,480.2703,251.2122,0.8523,345.9085,0.9787,96016,0.702,1.9118,0.6843,0.7202,0.0051,0.0027,0.5187,0.9917,Siit_Pistachio
877,101538,2028.552,450.0862,300.9217,0.7436,359.5583,0.9308,109091,0.708,1.4957,0.3101,0.7989,0.0044,0.003,0.6382,0.9545,Siit_Pistachio
878,68718,1117.577,387.0193,228.8582,0.8064,295.7946,0.96,71580,0.7279,1.6911,0.6914,0.7643,0.0056,0.0033,0.5841,0.9878,Kirmizi_Pistachio
879,91032,1171.52,420.4451,279.7567,0.7465,340.449,0.985,92415,0.7263,1.5029,0.8335,0.8097,0.0046,0.0031,0.6557,0.9854,Siit_Pistachio
880,90712,1308.853,472.0259,252.9245,0.8443,339.8501,0.9361,96903,0.6963,1.8663,0.6654,0.72,0.0052,0.0028,0.5184,0.9674,Siit_Pistachio
881,78194,1148.026,458.5417,221.1377,0.876,315.5308,0.9641,81103,0.7723,2.0736,0.7456,0.6881,0.0059,0.0028,0.4735,0.9818,Kirmizi_Pistachio
882,57747,1838.963,367.8483,213.3232,0.8147,271.1563,0.8755,65958,0.6961,1.7244,0.2146,0.7371,0.0064,0.0037,0.5434,0.937,Kirmizi_Pistachio
883,73027,1128.66,437.458,235.198,0.8432,304.9276,0.9009,81059,0.7306,1.86,0.7204,0.697,0.006,0.0032,0.4859,0.9037,Siit_Pistachio
884,73189,1200.4709,468.2428,234.0621,0.8661,305.2657,0.8192,89339,0.5528,2.0005,0.6382,0.6519,0.0064,0.0032,0.425,0.8503,Siit_Pistachio
885,74183,1149.774,451.6868,217.978,0.8758,307.3316,0.9343,79399,0.7362,2.0722,0.7052,0.6804,0.0061,0.0029,0.463,0.9593,Kirmizi_Pistachio
886,97002,1389.7,482.9794,258.5625,0.8446,351.4353,0.966,100419,0.7588,1.8679,0.6312,0.7276,0.005,0.0027,0.5295,0.989,Siit_Pistachio
887,90292,1163.0601,451.864,257.3315,0.822,339.0624,0.9882,91367,0.7616,1.756,0.8388,0.7504,0.005,0.0028,0.563,0.9887,Siit_Pistachio
888,98007,1273.3101,493.9856,254.769,0.8567,353.2512,0.9823,99772,0.7377,1.939,0.7596,0.7151,0.005,0.0026,0.5114,0.9915,Siit_Pistachio
889,70394,1238.661,435.3858,211.9258,0.8735,299.3801,0.9535,73828,0.7509,2.0544,0.5766,0.6876,0.0062,0.003,0.4728,0.9714,Kirmizi_Pistachio
890,63515,1478.395,410.2706,212.8321,0.8549,284.3762,0.9108,69736,0.7212,1.9277,0.3652,0.6931,0.0065,0.0034,0.4804,0.9261,Kirmizi_Pistachio
891,76410,1966.1021,462.8589,223.0895,0.8762,311.9106,0.8895,85901,0.7084,2.0748,0.2484,0.6739,0.0061,0.0029,0.4541,0.9422,Kirmizi_Pistachio
892,76448,1974.262,415.2737,280.6653,0.737,311.9882,0.8284,92280,0.6582,1.4796,0.2465,0.7513,0.0054,0.0037,0.5644,0.8351,Kirmizi_Pistachio
893,63999,1785.681,431.3365,205.0823,0.8797,285.4576,0.9044,70762,0.7025,2.1032,0.2522,0.6618,0.0067,0.0032,0.438,0.9212,Kirmizi_Pistachio
894,76947,1133.432,458.21,223.7728,0.8726,313.0047,0.9571,80393,0.7789,2.0477,0.7527,0.6831,0.006,0.0029,0.4666,0.9555,Kirmizi_Pistachio
895,83314,1369.2321,469.6188,231.982,0.8695,325.6972,0.9517,87540,0.7047,2.0244,0.5584,0.6935,0.0056,0.0028,0.481,0.9737,Kirmizi_Pistachio
896,53028,1262.9,422.5751,164.0007,0.9216,259.841,0.9387,56488,0.7212,2.5767,0.4178,0.6149,0.008,0.0031,0.3781,0.9742,Kirmizi_Pistachio
897,93391,1274.9709,470.119,257.8197,0.8362,344.832,0.9544,97851,0.7136,1.8234,0.722,0.7335,0.005,0.0028,0.538,0.9811,Siit_Pistachio
898,96825,1296.358,491.1752,270.524,0.8347,351.1145,0.9026,107270,0.7302,1.8156,0.724,0.7148,0.0051,0.0028,0.511,0.9278,Siit_Pistachio
899,96532,1767.6689,453.4496,282.7695,0.7817,350.5829,0.9494,101679,0.732,1.6036,0.3882,0.7731,0.0047,0.0029,0.5978,0.9586,Kirmizi_Pistachio
